,pointKey,pointLabel,operatorKey,tsoEicCode,operatorLabel,directionKey,validFrom,validTo,hasData,isVirtualizedCommercially,virtualizedCommerciallySince,isVirtualizedOperationally,virtualizedOperationallySince,isPipeInPipe,relatedOperators,relatedPoints,pipeInPipeWithTsoKey,pipeInPipeWithTsoLabel,isDoubleReporting,doubleReportingWithTsoKey,doubleReportingWithTsoLabel,tsoItemIdentifier,tpTsoItemLabel,tpTsoValidFrom,tpTsoValidTo,tpTsoRemarks,tpTsoConversionFactor,tpRmkGridConversionFactorCapacityDefault,tpTsoGCVMin,tpTsoGCVMax,tpTsoGCVRemarks,tpTsoGCVUnit,tpTsoEntryExitType,multiAnnualContractsIsAvailable,multiAnnualContractsRemarks,annualContractsIsAvailable,annualContractsRemarks,halfAnnualContractsIsAvailable,halfAnnualContractsRemarks,quarterlyContractsIsAvailable,quarterlyContractsRemarks,monthlyContractsIsAvailable,monthlyContractsRemarks,dailyContractsIsAvailable,dailyContractsRemarks,dayAheadContractsIsAvailable,dayAheadContractsRemarks,availableContractsRemarks,sentenceCMPUnsuccessful,sentenceCMPUnavailable,sentenceCMPAuction,sentenceCMPMadeAvailable,lastUpdateDateTime,isInvalid,isCAMRelevant,isCMPRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,virtualReverseFlow,virtualReverseFlowRemark,tSOCountry,tSOBalancingZone,crossBorderPointType,eURelationship,connectedOperators,adjacentTsoEic,adjacentOperatorKey,adjacentCountry,pointType,idPointType,adjacentZones,id,dataSet
976,UGS-00119,Mogilno,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,exit,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,602319,PMG Mogilno - injection,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.140000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00119exitPL-SSO-0001,5
977,UGS-00144,Swarzow,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,entry,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,472310,PMG Swarzów - withdrawal,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.230000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00144entryPL-SSO-0001,5
978,UGS-00144,Swarzow,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,exit,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,402310,PMG Swarzów - injection,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.200000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00144exitPL-SSO-0001,5
979,UGS-00148,Kosakowo,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,entry,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,672320,PMG Kosakowo - withdrawal,2013-09-01,2015-06-30,account has not been taken of the nature of the work of the UGS in the capacity on the side of the transmission system / capacity dependent on the feeding method in the Włocławek entry point as well as customer demand ; technical capacity takes into accou,1.000000,,11.150000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00148entryPL-SSO-0001,5
980,UGS-00148,Kosakowo,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,exit,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,602320,PMG Kosakowo - injection,2013-08-01,2015-06-30,"providing gas transmission services to storage instalation in winter season (from 15th November to 15th March) will be carried out on interruptible basis; account has not been taken of the nature of the UGS operations, the capacity on the side of the tran",1.000000,,11.150000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00148exitPL-SSO-0001,5
981,UGS-00152,Wierzchowice,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,entry,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,772318,PMG Wierzchowice - withdrawal,2010-12-31,2015-06-30,,1.000000,,11.000000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00152entryPL-SSO-0001,5
982,UGS-00152,Wierzchowice,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,exit,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,702318,PMG Wierzchowice - injection,2010-12-31,2015-06-30,,1.000000,,11.000000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00152exitPL-SSO-0001,5
983,UGS-00155,Brzeznica,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,entry,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,472311,PMG Brzeźnica - withdrawal,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.210000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00155entryPL-SSO-0001,5
984,UGS-00155,Brzeznica,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,exit,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,402311,PMG Brzeźnica - injection,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.250000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00155exitPL-SSO-0001,5
985,UGS-00156,Husow,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,entry,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,472314,PMG Husów - withdrawal,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.220000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00156entryPL-SSO-0001,5
986,UGS-00156,Husow,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,exit,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,402314,PMG Husów - injection,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.250000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00156exitPL-SSO-0001,5
987,UGS-00157,Strachocina,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,entry,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,472313,PMG Strachocina - withdrawal,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.280000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00157entryPL-SSO-0001,5
988,UGS-00157,Strachocina,PL-TSO-0002,21X-PL-A-A0A0A-B,GAZ-SYSTEM,exit,,,True,True,2015-07-01,True,2015-07-01,False,,,,,False,,,402313,PMG Strachocina - injection,2008-06-30,2015-06-30,"account has not been taken of the nature of the UGS operations, the capacity on the side of the transmission system; technical capacity takes into account capacity allocation (PP) accomplished by Storage System Operator (SSO) on the ground of PP for 2013 ",1.000000,,11.250000,11.556000,,kWh/Nm3,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PL,Poland H-gas,In-country EU,within EU,OSM,                ,PL-SSO-0001,PL,Storage point,6,,5PL-TSO-0002UGS-00157exitPL-SSO-0001,5
989,ITP-00052,Valença do Minho (PT) / Tuy (ES),PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,entry,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000058O,Valença do Minho,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,False,,False,,False,,False,,False,,False,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PT,Portugal,Cross-Border EU|EU,within EU,Enagas,21X000000001254A,ES-TSO-0006,ES,Cross-Border Transmission IP within EU,0,Spain,5PT-TSO-0001ITP-00052entryES-TSO-0006,5
990,ITP-00052,Valença do Minho (PT) / Tuy (ES),PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,exit,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000058O,Valença do Minho,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,False,,False,,False,,False,,False,,False,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PT,Portugal,Cross-Border EU|EU,within EU,Enagas,21X000000001254A,ES-TSO-0006,ES,Cross-Border Transmission IP within EU,0,Spain,5PT-TSO-0001ITP-00052exitES-TSO-0006,5
991,ITP-00064,Badajoz (ES) / Campo Maior (PT),PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,entry,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000062X,Campo Maior,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,False,,False,,False,,False,,False,,False,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PT,Portugal,Cross-Border EU|EU,within EU,Enagas,21X000000001254A,ES-TSO-0006,ES,Cross-Border Transmission IP within EU,0,Spain,5PT-TSO-0001ITP-00064entryES-TSO-0006,5
992,ITP-00064,Badajoz (ES) / Campo Maior (PT),PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,exit,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000062X,Campo Maior,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,False,,False,,False,,False,,False,,False,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,PT,Portugal,Cross-Border EU|EU,within EU,Enagas,21X000000001254A,ES-TSO-0006,ES,Cross-Border Transmission IP within EU,0,Spain,5PT-TSO-0001ITP-00064exitES-TSO-0006,5
993,ITP-00286,VIP IBERICO,PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,entry,,,True,False,,False,,False,,,,,,,,21Z000000000282J,VIP-IBERICO,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,PT,Portugal,Cross-Border EU|EU,within EU,Enagas,21X000000001254A,ES-TSO-0006,ES,Cross-Border Transmission IP within EU,0,Spain,5PT-TSO-0001ITP-00286entryES-TSO-0006,5
994,ITP-00286,VIP IBERICO,PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,exit,,,True,False,,False,,False,,,,,,,,21Z000000000282J,VIP-IBERICO,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,PT,Portugal,Cross-Border EU|EU,within EU,Enagas,21X000000001254A,ES-TSO-0006,ES,Cross-Border Transmission IP within EU,0,Spain,5PT-TSO-0001ITP-00286exitES-TSO-0006,5
995,LNG-00026,Sines,PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,entry,,,True,False,,False,,False,,,,,,,,21Z0000000001313,Sines,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,PT,Portugal,In-country EU,within EU,REN Atlantico,                ,PT-TSO-0002,PT,LNG Entry point,2,,5PT-TSO-0001LNG-00026entryPT-TSO-0002,5
996,LNG-00026,Sines,PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,exit,,,True,False,,False,,False,,,,,,,,21Z0000000001313,Sines,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,False,,False,,False,,False,,False,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,PT,Portugal,In-country EU,within EU,REN Atlantico,                ,PT-TSO-0002,PT,LNG Entry point,2,,5PT-TSO-0001LNG-00026exitPT-TSO-0002,5
997,UGS-00010,Carriço,PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,entry,,,True,False,,False,,False,,,,,,,,16ZAS01--------8,Carriço,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,False,,False,,False,,False,,False,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,PT,Portugal,In-country EU,within EU,REN Armazenagem,                ,PT-SSO-0001,PT,Storage point,6,,5PT-TSO-0001UGS-00010entryPT-SSO-0001,5
998,UGS-00010,Carriço,PT-TSO-0001,21X-PT-A-A0A0A-Y,REN - Gasodutos,exit,,,True,False,,False,,False,,,,,,,,16ZAS01--------8,Carriço,2013-10-01,2099-12-31,,1.000000,,11.900000,,,kWh/m3(n),,False,,False,,False,,False,,False,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,PT,Portugal,In-country EU,within EU,REN Armazenagem,                ,PT-SSO-0001,PT,Storage point,6,,5PT-TSO-0001UGS-00010exitPT-SSO-0001,5
999,ITP-00032,Csanadpalota,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Z000000000236Q,Csanadpalota,2013-09-22,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.340000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,RO,RO_NTS,Cross-Border EU|EU,within EU,FGSZ,21X-HU-A-A0A0A-8,HU-TSO-0001,HU,Cross-Border Transmission IP within EU,0,Hungary,5RO-TSO-0001ITP-00032entryHU-TSO-0001,5
1000,ITP-00032,Csanadpalota,RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,exit,,,True,False,,False,,False,,,,,,,,21Z000000000236Q,Csanadpalota,2013-09-22,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.120000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,RO,RO_NTS,Cross-Border EU|EU,within EU,FGSZ,21X-HU-A-A0A0A-8,HU-TSO-0001,HU,Cross-Border Transmission IP within EU,0,Hungary,5RO-TSO-0001ITP-00032exitHU-TSO-0001,5
1001,ITP-00058,Negru Voda I (RO) / Kardam (BG),RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,False,,False,,False,,,,,,,,21Z000000000159I,Negru Voda I,2013-09-22,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.411000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,RO,RO_NTS,Cross-Border EU|EU,within EU,Bulgartransgaz,21X-BG-A-A0A0A-C,BG-TSO-0001,BG,Cross-Border Transmission IP within EU,0,Bulgaria,5RO-TSO-0001ITP-00058entryBG-TSO-0001,5
1002,ITP-00058,Negru Voda I (RO) / Kardam (BG),RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,exit,,,True,False,,False,,False,,,,,,,,21Z000000000159I,Negru Voda I,2013-09-22,2099-12-31,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,11.411000,11.445000,Indicative GCV,kWh/Nm3/d (25°C/0°C),,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,RO,RO_NTS,Cross-Border EU|EU,within EU,Bulgartransgaz,21X-BG-A-A0A0A-C,BG-TSO-0001,BG,Cross-Border Transmission IP within EU,0,Bulgaria,5RO-TSO-0001ITP-00058exitBG-TSO-0001,5
1003,ITP-00084,Mediesu Aurit (RO) - Tekovo (UA),RO-TSO-0001,21X-RO-A-A0A0A-S,Transgaz,entry,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000158K,Mediesu Aurit Import,2013-09-22,2014-09-30,,999.000000,Capacity is converted from MWh/d (standard conditions) to kWh/d (normal conditions).,9.912000,11.445000,,kWh/Sm3,,True,,True,,False,,True,,True,,True,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,RO,RO_NTS,Cross-Border EU|Non-EU,between EU and Non-EU,Gas TSO UA,21X000000001397P,UA-TSO-0001,UA,Cross-Border Transmission IP between EU and Non-EU (import),1,,5RO-TSO-0001ITP-00084entryUA-TSO-0001,5
